"id_study","id_row","sc_authors","sc_pub_year","sc_impact_factor_that_year","sc_pub_type","sa_data_year","sa_random","sa_bias_demographics","sa_bias_involvement","sa_bias_language","sa_approached_participated","sa_began_finished","sa_age_m_iv","sa_age_sd_iv","sa_age_m_dv","sa_age_sd_dv","sa_p_male","sa_age_m_f","sa_age_sd_f","sa_p_single_parent","sa_country","sa_p_hispanic_f","sa_p_black_f","sa_p_asian_f","sa_p_otherethnic_f","sa_p_low_ses_family","sa_p_bilingual","sa_pop_dens","sa_mother","sa_p_bio","sa_p_intact","sa_p_firstborn","de_experiment","de_longitudinal","de_manipulation","de_larger_study","iv_qualitative","iv_assessment","iv_location","iv_researcher_present","iv_informant","iv_recording","iv_reliability","iv_validity","dv_type","dv_assessment","dv_location","dv_researcher_present","dv_informant","dv_recording","dv_timelag","dv_reliability","dv_validity","es_reverse_coded","es_type","es_partial","es_controls","es_n","es_correlation","iv_type_cat","dv_instrumentname_cat","sa_larger_study_cat"
35,236,"Martin, Ryan, & Brooks-Gunn",2007,0.632,"J",1998,"0","1","0","-1",0.52,0.58,2.25,0.138888889,5.166666667,0.347222222,0.48,29.37,8.28443548387097,0,"US",0.13,0.19,0,0.05,1,0.191367037511628,"M","1",0.81,0.94,0.55,"1","1","0","1","1","BE","H","1","R","1",0.95,"1","R","A","H","1","R","0",3,0.923636363636364,"1","0","D","1",6,116,0.675932461758219,"support","PPVT","EHS"
36,237,"Pancsofar & Vernon-Feagans",2006,1.027,"J",2001,"0","1","0","0",0.640464864864865,0.56,2,0.0625,3,0.240327121109573,0.51,36,6.43749806451613,0,"US",0,0,0,0,0,0,"S","1",1,1,0.46,"0","1","0","1","0","BF","H","1","R","1",0.9,"1","GR","A","H","1","R","0",1,0.93,"1","0","R","0",0,67,0.28,"communication quality","SICD","Penn State Health and Development"
36,238,"Pancsofar & Vernon-Feagans",2006,1.027,"J",2001,"0","1","0","0",0.639564864864865,0.56,2,0.0625,3,0.232079183629658,0.51,36,6.43889806451613,0,"US",0,0,0,0,0,0,"S","1",1,1,0.46,"0","1","0","1","0","BF","H","1","R","1",0.9,"1","GR","A","H","1","R","0",1,0.93,"1","0","R","0",0,67,0.4,"communication quality","SICD","Penn State Health and Development"
36,239,"Pancsofar & Vernon-Feagans",2006,1.027,"J",2001,"0","1","0","0",0.640464864864865,0.56,2,0.0625,3,0.240327121109573,0.51,36,6.43749806451613,0,"US",0,0,0,0,0,0,"S","1",1,1,0.46,"0","1","0","1","0","BF","H","1","R","1",0.9,"1","GR","A","H","1","R","0",1,0.93,"1","0","R","0",0,67,0.35,"communication quality","SICD","Penn State Health and Development"
36,240,"Pancsofar & Vernon-Feagans",2006,1.027,"J",2001,"0","1","0","0",0.640464864864865,0.56,2,0.0625,3,0.240429898889573,0.51,36,6.43749806451613,0,"US",0,0,0,0,0,0,"S","1",1,1,0.46,"0","1","0","1","0","BF","H","1","R","1",0.9,"1","GR","A","H","1","R","0",1,0.93,"1","0","R","0",0,67,0.2,"communication quality","SICD","Penn State Health and Development"
36,241,"Pancsofar & Vernon-Feagans",2006,1.027,"J",2001,"0","1","0","0",0.641564864864865,0.56,2,0.0625,3,0.240236709219658,0.51,36,6.43532056451613,0,"US",0,0,0,0,0,0,"S","1",1,1,0.46,"0","1","0","1","0","BF","H","1","R","1",0.9,"0","GR","A","H","1","R","0",1,0.93,"1","0","R","0",0,67,0.3,"communication quality","SICD","Penn State Health and Development"
37,242,"Pancsofar & Vernon-Feagans",2010,2.192,"J",2004,"1","1","0","0",0.85,0.98,0.5,0.232708084504322,3,0.237652310159231,0.51,30.86,6.3,0,"US",0,0.19,0,0,1,0,"R","1",1,1,0.35,"0","1","0","1","0","BF","H","1","R","1",1,"0","G","A","H","1","R","0",2.5,0.91,"1","0","R","0",0,477,0.02,"reading","PLS","FLP"
37,243,"Pancsofar & Vernon-Feagans",2010,2.192,"J",2004,"1","1","0","0",0.85,0.98,0.5,0.229154760670647,3,0.219413431809145,0.51,30.86,6.3,0,"US",0,0.19,0,0,1,0,"R","1",1,1,0.35,"0","1","0","1","0","BF","H","1","R","1",0.9,"1","G","A","H","1","R","0",2.5,0.91,"1","0","R","0",0,477,0.16,"communication quality","PLS","FLP"
38,244,"Parfitt, Pike, & Ayers",2014,1.179,"J",2008,"0","1","0","0",0.3,0.84,0.25,0.231751019030909,1.430833333,0.060833333,0.452380952,34.2,4.75,0,"UK",0,0,0,0.14,0.15,0,"R","1",1,1,1,"0","1","0","1","1","Q","H","1","F","0",0.86,"1","GR","A","H","1","R","0",1,0.9,"1","1","R","0",0,42,-0.25,"negative parenting","Bayley","Journey to Parenthood"
38,245,"Parfitt, Pike, & Ayers",2014,1.179,"J",2008,"0","1","0","0",0.3,0.84,0.25,0.256389155681251,1.430833333,0.060833333,0.452380952,34.2,4.75,0,"UK",0,0,0,0.14,0.15,0,"R","1",1,1,1,"0","1","0","1","1","BE","H","1","R","1",0.4,"0","GR","A","H","1","R","0",1.166666667,0.9,"1","0","R","0",0,42,0.22,"support","Bayley","Journey to Parenthood"
39,246,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","0","0",0.703709459459459,0.9778,1.291666667,0.059166667,1.291666667,0.059166667,0,33.3317,6.17955370967742,0,"CA",0,0,0,0,0.1,0,"U","1",1,1,1,"0","1","0","0","0","BF","H","1","R","1",0.94,"1","R","A","H","1","R","0",0,0.67,"1","0","R","0",0,10,-0.33,"communication quality","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
39,247,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","0","0",0.705009459459459,0.9778,1.291666667,0.059166667,1.291666667,0.059166667,0,33.3317,6.19107620967742,0,"CA",0,0,0,0,0.1,0,"U","1",1,1,1,"0","1","0","0","0","BF","H","1","R","1",0.94,"1","G","A","H","1","R","0",0,0.67,"1","0","R","0",0,10,-0.38,"communication quality","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
39,248,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","0","0",0.734009459459459,0.9778,1.291666667,0.059166667,1.689166667,0.058333333,0,33.3584,6.20257620967742,0,"CA",0,0,0,0,0.1,0,"U","1",1,1,1,"0","1","0","0","0","BF","H","1","R","1",0.94,"1","G","A","H","1","R","0",0.3975,0.67,"1","0","R","0",0,10,-0.24,"communication quality","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
39,249,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","0","0",0.703709459459459,0.9778,1.291666667,0.059166667,1.291666667,0.059166667,0,33.3317,6.17955370967742,0,"CA",0,0,0,0,0.1,0,"U","1",1,1,1,"0","1","0","0","0","BF","H","1","R","1",0.94,"1","R","A","H","1","R","0",0,0.67,"1","0","R","0",0,10,-0.49,"communication quality","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
39,250,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","0","0",0.705009459459459,0.9778,1.291666667,0.059166667,1.291666667,0.059166667,0,33.3317,6.19107620967742,0,"CA",0,0,0,0,0.1,0,"U","1",1,1,1,"0","1","0","0","0","BF","H","1","R","1",0.94,"1","G","A","H","1","R","0",0,0.67,"1","0","R","0",0,10,-0.36,"communication quality","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
39,251,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","0","0",0.734009459459459,0.9778,1.291666667,0.059166667,1.689166667,0.058333333,0,33.3464,6.20257620967742,0,"CA",0,0,0,0,0.1,0,"U","1",1,1,1,"0","1","0","0","0","BF","H","1","R","1",0.94,"1","G","A","H","1","R","0",0.3975,0.67,"1","0","R","0",0,10,-0.04,"communication quality","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
39,252,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","0","0",0.700772972972972,0.9697,1.291666667,0.059166667,1.291666667,0.059166667,0,33.3482,6.02277741935484,0,"CA",0,0,0,0,0.1,0,"U","1",1,1,1,"0","1","0","0","1","BE","H","1","R","1",0.94,"1","R","A","H","1","R","0",0,0.67,"1","0","R","0",0,10,-0.15,"control","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
39,253,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","0","0",0.702072972972972,0.9706,1.291666667,0.059166667,1.291666667,0.059166667,0,33.3437,6.02769991935484,0,"CA",0,0,0,0,0.1,0,"U","1",1,1,1,"0","1","0","0","1","BE","H","1","R","1",0.94,"1","G","A","H","1","R","0",0,0.67,"1","0","R","0",0,10,-0.36,"control","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
39,254,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","0","0",0.737272972972972,0.9706,1.291666667,0.059166667,1.689166667,0.058333333,0,33.3704,6.04467741935484,0,"CA",0,0,0,0,0.1,0,"U","1",1,1,1,"0","1","0","0","1","BE","H","1","R","1",0.94,"1","G","A","H","1","R","0",0.3975,0.67,"1","0","R","0",0,10,-0.29,"control","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
39,255,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","0","0",0.706109459459459,0.9672,1.291666667,0.059166667,1.291666667,0.059166667,0,33.1574,5.99703306451613,0,"CA",0,0,0,0,0.1,0,"U","1",1,1,1,"0","1","0","0","0","BE","H","1","R","1",0.94,"1","R","A","H","1","R","0",0,0.67,"1","0","R","0",0,10,-0.17,"support","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
39,256,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","0","0",0.698945945945945,0.9681,1.291666667,0.059166667,1.291666667,0.059166667,0,33.151,6.04319991935484,0,"CA",0,0,0,0,0.1,0,"U","1",1,1,1,"0","1","0","0","0","BE","H","1","R","1",0.94,"1","G","A","H","1","R","0",0,0.67,"1","0","R","0",0,10,0.27,"support","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
39,257,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","0","0",0.733509459459459,0.9681,1.291666667,0.059166667,1.689166667,0.058333333,0,33.2352,6.05469991935484,0,"CA",0,0,0,0,0.1,0,"U","1",1,1,1,"0","1","0","0","0","BE","H","1","R","1",0.94,"1","G","A","H","1","R","0",0.3975,0.67,"1","0","R","0",0,10,0.1,"support","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
40,258,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","1","-1",0.745009459459459,1,1.266666667,0.024166667,1.266666667,0.024166667,0,33.4333,6.73414306451613,0,"CA",0,0,0,0,0,0,"U","1",0,1,1,"0","1","0","0","0","BF","H","1","R","1",0.94,"1","R","A","H","1","R","0",0,0.67,"1","0","R","0",0,8,-0.5,"communication quality","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
40,259,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","1","-1",0.743545945945945,1,1.266666667,0.024166667,1.266666667,0.024166667,0,33.4631,6.78428741935484,0,"CA",0,0,0,0,0,0,"U","1",0,1,1,"0","1","0","0","0","BF","H","1","R","1",0.94,"1","G","A","H","1","R","0",0,0.67,"1","0","R","0",0,8,0.34,"communication quality","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
40,260,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","1","-1",0.700572972972972,1,1.266666667,0.024166667,1.658333333,0.091666667,0,33.5036,6.81380991935484,0,"CA",0,0,0,0,0,0,"U","1",0,1,1,"0","1","0","0","0","BF","H","1","R","1",0.94,"1","G","A","H","1","R","0",0.391666667,0.67,"1","0","R","0",0,8,0.26,"communication quality","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
40,261,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","1","-1",0.745009459459459,1,1.266666667,0.024166667,1.266666667,0.024166667,0,33.4213,6.73414306451613,0,"CA",0,0,0,0,0,0,"U","1",0,1,1,"0","1","0","0","0","BF","H","1","R","1",0.94,"1","R","A","H","1","R","0",0,0.67,"1","0","R","0",0,8,0,"communication quality","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
40,262,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","1","-1",0.743545945945945,1,1.266666667,0.024166667,1.266666667,0.024166667,0,33.4631,6.78428741935484,0,"CA",0,0,0,0,0,0,"U","1",0,1,1,"0","1","0","0","0","BF","H","1","R","1",0.94,"1","G","A","H","1","R","0",0,0.67,"1","0","R","0",0,8,0.58,"communication quality","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
40,263,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","1","-1",0.700572972972972,1,1.266666667,0.024166667,1.658333333,0.091666667,0,33.4809,6.81380991935484,0,"CA",0,0,0,0,0,0,"U","1",0,1,1,"0","1","0","0","0","BF","H","1","R","1",0.94,"1","G","A","H","1","R","0",0.391666667,0.67,"1","0","R","0",0,8,0.65,"communication quality","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
40,264,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","1","-1",0.748509459459459,1,1.266666667,0.024166667,1.266666667,0.024166667,0,33.3942,6.57592056451613,0,"CA",0,0,0,0,0,0,"U","1",0,1,1,"0","1","0","0","1","BE","H","1","R","1",0.94,"1","R","A","H","1","R","0",0,0.67,"1","0","R","0",0,8,-0.29,"control","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
40,265,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","1","-1",0.747045945945945,1,1.266666667,0.024166667,1.266666667,0.024166667,0,33.4326,6.60906491935484,0,"CA",0,0,0,0,0,0,"U","1",0,1,1,"0","1","0","0","1","BE","H","1","R","1",0.94,"1","G","A","H","1","R","0",0,0.67,"1","0","R","0",0,8,0.39,"control","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
40,266,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","1","-1",0.705909459459459,1,1.266666667,0.024166667,1.658333333,0.091666667,0,33.4798,6.64758741935484,0,"CA",0,0,0,0,0,0,"U","1",0,1,1,"0","1","0","0","1","BE","H","1","R","1",0.94,"1","G","A","H","1","R","0",0.391666667,0.67,"1","0","R","0",0,8,0.41,"control","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
40,267,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","1","-1",0.747445945945945,1,1.266666667,0.024166667,1.266666667,0.024166667,0,33.2508,6.61326491935484,0,"CA",0,0,0,0,0,0,"U","1",0,1,1,"0","1","0","0","0","BE","H","1","R","1",0.94,"1","R","A","H","1","R","0",0,0.67,"1","0","R","0",0,8,0.27,"support","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
40,268,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","1","-1",0.747445945945945,1,1.266666667,0.024166667,1.266666667,0.024166667,0,33.2618,6.62916491935484,0,"CA",0,0,0,0,0,0,"U","1",0,1,1,"0","1","0","0","0","BE","H","1","R","1",0.94,"1","G","A","H","1","R","0",0,0.67,"1","0","R","0",0,8,0.15,"support","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
40,269,"Pierce, Genesee, Gauthier, & Dubois",2015,1.833,"J",2009,"0","1","1","-1",0.710572972972972,1,1.266666667,0.024166667,1.658333333,0.091666667,0,33.3686,6.66768741935484,0,"CA",0,0,0,0,0,0,"U","1",0,1,1,"0","1","0","0","0","BE","H","1","R","1",0.94,"1","G","A","H","1","R","0",0.391666667,0.67,"1","0","R","0",0,8,0.27,"support","McArthur","Pierce, Genesee, Gauthier, & Dubois, 2015"
41,270,"Pougnet, Serbin, Stack, & Schwartzman",2011,0.458,"J",2001,"0","1","0","0",0.25,0.7,3.69,1.01,10.06,1.56,0.449275362,32.0552800384,6.60038870967742,0.246,"CA",0,0,0,0,0.73,0,"U","1",1,0.754,0.566914056938597,"0","1","0","1","1","Q","H","0","F","0",0.69,"1","GR","A","H","1","R","0",6.37,0.94,"1","0","R","0",0,138,0.19,"control","WISC","Pougnet, Serbin, Stack, & Schwartzman, 2011"
42,271,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.29,"communication quality","CHILDES","EHS"
42,272,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.08,"communication quality","CHILDES","EHS"
42,273,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","R","Q","H","1","M","0",0,0.99,"1","0","R","0",0,69,0.22,"communication quality","McArthur","EHS"
42,274,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.08,"communication quality","CHILDES","EHS"
42,275,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.59,"communication quality","CHILDES","EHS"
42,276,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","R","Q","H","1","M","0",0,0.99,"1","0","R","0",0,69,0.03,"communication quality","McArthur","EHS"
42,277,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.14,"communication quality","CHILDES","EHS"
42,278,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.59,"communication quality","CHILDES","EHS"
42,279,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","R","Q","H","1","M","0",0,0.99,"1","0","R","0",0,69,0.09,"communication quality","McArthur","EHS"
42,280,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.04,"communication quality","CHILDES","EHS"
42,281,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.44,"communication quality","CHILDES","EHS"
42,282,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","R","Q","H","1","M","0",0,0.99,"1","0","R","0",0,69,0.3,"communication quality","McArthur","EHS"
42,283,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.02,"communication quality","CHILDES","EHS"
42,284,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.43,"communication quality","CHILDES","EHS"
42,285,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","R","Q","H","1","M","0",0,0.99,"1","0","R","0",0,69,0.31,"communication quality","McArthur","EHS"
42,286,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.1,"communication quality","CHILDES","EHS"
42,287,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.1,"communication quality","CHILDES","EHS"
42,288,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","R","Q","H","1","M","0",0,0.99,"1","0","R","0",0,69,0.06,"communication quality","McArthur","EHS"
42,289,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,-0.16,"control","CHILDES","EHS"
42,290,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.16,"control","CHILDES","EHS"
42,291,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","R","Q","H","1","M","0",0,0.99,"1","0","R","0",0,69,-0.12,"control","McArthur","EHS"
42,292,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.06,"teaching","CHILDES","EHS"
42,293,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,-0.01,"teaching","CHILDES","EHS"
42,294,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","R","Q","H","1","M","0",0,0.99,"1","0","R","0",0,69,-0.1,"teaching","McArthur","EHS"
42,295,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,-0.08,"communication quality","CHILDES","EHS"
42,296,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.32,"communication quality","CHILDES","EHS"
42,297,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","R","Q","H","1","M","0",0,0.99,"1","0","R","0",0,69,-0.11,"communication quality","McArthur","EHS"
